strat_id;date;protection;rendement;M1;C1
5;12/06/2011;50;0.000972592571;0,7747;0,2253
4;12/06/2011;40;0.0011098341918;0,8795;0,1205
3;12/06/2011;30;0.0012473445337;0,9845;0,0155
2;12/06/2011;20;0.0012540832448;0,9897;0,0103
1;12/06/2011;10;0.0012544923859;0,9897;0,0103
0;12/06/2011;0;0.0012577655149;0,9925;0,0075
12;13/06/2011;100;0.0001666666667;0;1
11;13/06/2011;95;0.0005086720355;0,1736;0,8264
10;13/06/2011;90;0.0010128117704;0,3118;0,6882
9;13/06/2011;85;0.0012916318133;0,3882;0,6118
8;13/06/2011;80;0.0015196502169;0,4507;0,5493
7;13/06/2011;70;0.0019302005897;0,5632;0,4368
6;13/06/2011;60;0.0023207898778;0,6702;0,3298
5;13/06/2011;50;0.0027050148577;0,7755;0,2245
4;13/06/2011;40;0.0030871381713;0,8802;0,1198
3;13/06/2011;30;0.0034699350716;0,9851;0,0149
2;13/06/2011;20;0.003486699471;0,9897;0,0103
1;13/06/2011;10;0.0034878398876;0,9897;0,0103
0;13/06/2011;0;0.0034969632206;0,9925;0,0075
12;16/06/2011;100;5.55555556e-05;0;1
11;16/06/2011;95;0.0009015340805;0,1771;0,8229
10;16/06/2011;90;0.0016386159248;0,3155;0,6845
9;16/06/2011;85;0.0020435675258;0,3916;0,6084
8;16/06/2011;80;0.0023749324156;0,4538;0,5462
7;16/06/2011;70;0.0029722301705;0,5659;0,4341
6;16/06/2011;60;0.0035407910312;0,6727;0,3273
5;16/06/2011;50;0.0041000216343;0,7777;0,2223
4;16/06/2011;40;0.0046559674941;0,8821;0,1179
3;16/06/2011;30;0.0052125915453;0,9866;0,0134
2;16/06/2011;20;0.0052288891356;0,9897;0,0103
1;16/06/2011;10;0.0052305533465;0,9897;0,0103
0;16/06/2011;0;0.0052438670334;0,9925;0,0075
12;17/06/2011;100;5.55555556e-05;0;1
11;17/06/2011;95;-0.0003554766821;0,1833;0,8167
10;17/06/2011;90;-0.0005922834998;0,3215;0,6785
9;17/06/2011;85;-0.0007212835152;0,3969;0,6031
8;17/06/2011;80;-0.0008270264909;0,4586;0,5414
7;17/06/2011;70;-0.001018063002;0,5702;0,4298
6;17/06/2011;60;-0.0012001154953;0,6765;0,3235
5;17/06/2011;50;-0.0013791769184;0,7811;0,2189
4;17/06/2011;40;-0.0015570953622;0,885;0,115
3;17/06/2011;30;-0.0017350987171;0,9889;0,0111
2;17/06/2011;20;-0.0017364148367;0,9897;0,0103
1;17/06/2011;10;-0.001736949964;0,9897;0,0103
0;17/06/2011;0;-0.0017412309824;0,9925;0,0075
12;18/06/2011;100;5.55555556e-05;0;1
11;18/06/2011;95;-0.0004349716263;0,1808;0,8192
10;18/06/2011;90;-0.0007362761802;0,3194;0,6806
9;18/06/2011;85;-0.0009007767592;0,395;0,605
8;18/06/2011;80;-0.0010354949806;0,4569;0,5431
7;18/06/2011;70;-0.0012786405518;0,5687;0,4313
6;18/06/2011;60;-0.001510233311;0,6752;0,3248
5;18/06/2011;50;-0.0017380087893;0,7799;0,2201
4;18/06/2011;40;-0.0019643608085;0,884;0,116
3;18/06/2011;30;-0.0021908709888;0,9882;0,0118
2;18/06/2011;20;-0.0021942046591;0,9897;0,0103
1;18/06/2011;10;-0.0021948843364;0,9897;0,0103
0;18/06/2011;0;-0.0022003217548;0,9925;0,0075
12;19/06/2011;100;5.55555556e-05;0;1
11;19/06/2011;95;5.96312076e-05;0,1779;0,8221
10;19/06/2011;90;0.0001386740587;0,3167;0,6833
9;19/06/2011;85;0.0001819558662;0,3927;0,6073
8;19/06/2011;80;0.0002173636544;0,4548;0,5452
7;19/06/2011;70;0.0002811944456;0,5669;0,4331
6;19/06/2011;60;0.0003419553593;0,6736;0,3264
5;19/06/2011;50;0.0004017116358;0,7785;0,2215
4;19/06/2011;40;0.0004611051243;0,8828;0,1172
3;19/06/2011;30;0.000520557139;0,9872;0,0128
2;19/06/2011;20;0.0005219808038;0,9897;0,0103
1;19/06/2011;10;0.000522158779;0,9897;0,0103
0;19/06/2011;0;0.0005235825806;0,9925;0,0075
12;20/06/2011;100;0.0001666666667;0;1
11;20/06/2011;95;-0.0007089468188;0,1783;0,8217
10;20/06/2011;90;-0.0011639019013;0,3172;0,6828
9;20/06/2011;85;-0.0014127178977;0,3931;0,6069
8;20/06/2011;80;-0.0016162677666;0,4553;0,5447
7;20/06/2011;70;-0.0019832541109;0,5673;0,4327
6;20/06/2011;60;-0.002332605937;0,674;0,326
5;20/06/2011;50;-0.0026761691707;0,7788;0,2212
4;20/06/2011;40;-0.0030176218692;0,8831;0,1169
3;20/06/2011;30;-0.0033593803488;0,9874;0,0126
2;20/06/2011;20;-0.0033668163243;0,9897;0,0103
1;20/06/2011;10;-0.003367839948;0,9897;0,0103
0;20/06/2011;0;-0.0033760289378;0,9925;0,0075
12;23/06/2011;100;5.55555556e-05;0;1
11;23/06/2011;95;0.0004140685969;0,1734;0,8266
10;23/06/2011;90;0.0007804823539;0,3129;0,6871
9;23/06/2011;85;0.0009816727875;0,3894;0,6106
8;23/06/2011;80;0.0011459569317;0,452;0,548
7;23/06/2011;70;0.0014415770086;0,5645;0,4355
6;23/06/2011;60;0.0017227036391;0,6714;0,3286
5;23/06/2011;50;0.0019991371719;0,7766;0,2234
4;23/06/2011;40;0.0022739401326;0,8812;0,1188
3;23/06/2011;30;0.0025491041743;0,9859;0,0141
2;23/06/2011;20;0.0025589768996;0,9897;0,0103
1;23/06/2011;10;0.002559798069;0,9897;0,0103
0;23/06/2011;0;0.0025663674244;0,9925;0,0075
12;24/06/2011;100;5.55555556e-05;0;1
11;24/06/2011;95;-0.000191652316;0,1763;0,8237
10;24/06/2011;90;-0.0003103510741;0,3157;0,6843
9;24/06/2011;85;-0.0003752345252;0,392;0,608
8;24/06/2011;80;-0.0004282511226;0,4543;0,5457
7;24/06/2011;70;-0.0005237457277;0,5665;0,4335
6;24/06/2011;60;-0.0006146032269;0,6733;0,3267
5;24/06/2011;50;-0.0007039405375;0,7783;0,2217
4;24/06/2011;40;-0.0007927270733;0,8826;0,1174
3;24/06/2011;30;-0.0008815968627;0,9871;0,0129
2;24/06/2011;20;-0.000883836247;0,9897;0,0103
1;24/06/2011;10;-0.0008841021673;0,9897;0,0103
0;24/06/2011;0;-0.0008862295297;0,9925;0,0075
12;25/06/2011;100;5.55555556e-05;0;1
11;25/06/2011;95;0.0005657499728;0,1749;0,8251
10;25/06/2011;90;0.0010506244029;0,3146;0,6854
9;25/06/2011;85;0.0013159282061;0,391;0,609
8;25/06/2011;80;0.0015325977856;0,4534;0,5466
7;25/06/2011;70;0.0019226613171;0,5658;0,4342
6;25/06/2011;60;0.0022936790514;0,6726;0,3274
5;25/06/2011;50;0.0026584744116;0,7777;0,2223
4;25/06/2011;40;0.0030210424855;0,8821;0,1179
3;25/06/2011;30;0.0033839890389;0,9867;0,0133
2;25/06/2011;20;0.0033944785852;0,9897;0,0103
1;25/06/2011;10;0.0033955635695;0,9897;0,0103
0;25/06/2011;0;0.0034042434439;0,9925;0,0075
12;26/06/2011;100;5.55555556e-05;0;1
11;26/06/2011;95;-0.0006337967882;0,1788;0,8212
10;26/06/2011;90;-0.0010962965381;0,3185;0,6815
9;26/06/2011;85;-0.0013478874833;0,3944;0,6056
8;26/06/2011;80;-0.0015535624022;0,4566;0,5434
7;26/06/2011;70;-0.0019243460168;0,5685;0,4315
6;26/06/2011;60;-0.0022772710605;0,6751;0,3249
5;26/06/2011;50;-0.0026242663609;0,7799;0,2201
4;26/06/2011;40;-0.0029690245164;0,884;0,116
3;26/06/2011;30;-0.0033139735828;0,9882;0,0118
2;26/06/2011;20;-0.0033190430914;0,9897;0,0103
1;26/06/2011;10;-0.0033200779434;0,9897;0,0103
0;26/06/2011;0;-0.0033283567598;0,9925;0,0075
12;27/06/2011;100;0.0001666666667;0;1
11;27/06/2011;95;-0.0001656567016;0,1745;0,8255
10;27/06/2011;90;-0.000198266616;0,3144;0,6856
9;27/06/2011;85;-0.0002160916289;0,3909;0,6091
8;27/06/2011;80;-0.0002306423286;0,4534;0,5466
7;27/06/2011;70;-0.0002568299594;0,5658;0,4342
6;27/06/2011;60;-0.0002817346449;0,6726;0,3274
5;27/06/2011;50;-0.0003062195314;0,7777;0,2223
4;27/06/2011;40;-0.0003305535083;0,8822;0,1178
3;27/06/2011;30;-0.000354911763;0,9867;0,0133
2;27/06/2011;20;-0.0003556096926;0,9897;0,0103
1;27/06/2011;10;-0.000355682509;0,9897;0,0103
0;27/06/2011;0;-0.0003562650406;0,9925;0,0075
12;30/06/2011;100;5.55555556e-05;0;1
11;30/06/2011;95;0.0005349463286;0,1734;0,8266
10;30/06/2011;90;0.0010017835343;0,3137;0,6863
9;30/06/2011;85;0.0012567909899;0,3904;0,6096
8;30/06/2011;80;0.0014648075514;0,4529;0,5471
7;30/06/2011;70;0.0018389810192;0,5654;0,4346
6;30/06/2011;60;0.0021947111734;0,6723;0,3277
5;30/06/2011;50;0.0025444051338;0,7775;0,2225
4;30/06/2011;40;0.00289193101;0,882;0,118
3;30/06/2011;30;0.0032398029138;0,9865;0,0135
2;30/06/2011;20;0.0032502876973;0,9897;0,0103
1;30/06/2011;10;0.0032513271525;0,9897;0,0103
0;30/06/2011;0;0.0032596427934;0,9925;0,0075
12;01/07/2011;100;5.55555556e-05;0;1
11;01/07/2011;95;0.000675268563;0,177;0,823
10;01/07/2011;90;0.0012439030506;0,3174;0,6826
9;01/07/2011;85;0.0015527549566;0,3936;0,6064
8;01/07/2011;80;0.0018049203145;0,4559;0,5441
7;01/07/2011;70;0.0022590960769;0,568;0,432
6;01/07/2011;60;0.0026911673107;0,6747;0,3253
5;01/07/2011;50;0.0031158920547;0,7796;0,2204
4;01/07/2011;40;0.0035378434473;0,8837;0,1163
3;01/07/2011;30;0.0039600161917;0,988;0,012
2;01/07/2011;20;0.0039670017496;0,9897;0,0103
1;01/07/2011;10;0.0039682675116;0,9897;0,0103
0;01/07/2011;0;0.003978393608;0,9925;0,0075
12;02/07/2011;100;5.55555556e-05;0;1
11;02/07/2011;95;0.0011430297545;0,1816;0,8184
10;02/07/2011;90;0.0020586546953;0,322;0,678
9;02/07/2011;85;0.0025525906589;0,3977;0,6023
8;02/07/2011;80;0.0029563807015;0,4596;0,5404
7;02/07/2011;70;0.0036848850529;0,5713;0,4287
6;02/07/2011;60;0.0043785293146;0,6776;0,3224
5;02/07/2011;50;0.0050603680757;0,7821;0,2179
4;02/07/2011;40;0.0057374902645;0,8859;0,1141
3;02/07/2011;30;0.0064118780558;0,9893;0,0107
2;02/07/2011;20;0.0064144990803;0,9897;0,0103
1;02/07/2011;10;0.0064165376549;0,9897;0,0103
0;02/07/2011;0;0.0064328462517;0,9925;0,0075
12;03/07/2011;100;5.55555556e-05;0;1
11;03/07/2011;95;0.0002521962739;0,1894;0,8106
10;03/07/2011;90;0.0004696261971;0,3295;0,6705
9;03/07/2011;85;0.0005856667122;0,4043;0,5957
8;03/07/2011;80;0.0006807610677;0,4656;0,5344
7;03/07/2011;70;0.0008528449854;0,5765;0,4235
6;03/07/2011;60;0.0010169456809;0,6823;0,3177
5;03/07/2011;50;0.0011782588488;0,7862;0,2138
4;03/07/2011;40;0.0013383607718;0,8894;0,1106
3;03/07/2011;30;0.0014933304258;0,9893;0,0107
2;03/07/2011;20;0.0014939538452;0,9897;0,0103
1;03/07/2011;10;0.001494438727;0,9897;0,0103
0;03/07/2011;0;0.001498317781;0,9925;0,0075
12;04/07/2011;100;0.0001666666667;0;1
11;04/07/2011;95;0.0007518907299;0,1911;0,8089
10;04/07/2011;90;0.0013949009954;0,3312;0,6688
9;04/07/2011;85;0.0017371217106;0,4058;0,5942
8;04/07/2011;80;0.0020177138494;0,467;0,533
7;04/07/2011;70;0.0025258157594;0,5777;0,4223
6;04/07/2011;60;0.0030105058452;0,6833;0,3167
5;04/07/2011;50;0.0034869583443;0,7872;0,2128
4;04/07/2011;40;0.0039597620072;0,8902;0,1098
3;04/07/2011;30;0.0044142936663;0,9893;0,0107
2;04/07/2011;20;0.0044161372422;0,9897;0,0103
1;04/07/2011;10;0.0044175711346;0,9897;0,0103
0;04/07/2011;0;0.0044290422738;0,9925;0,0075
12;07/07/2011;100;5.55555556e-05;0;1
11;07/07/2011;95;0.0004717911975;0,1962;0,8038
10;07/07/2011;90;0.0008384721146;0,3364;0,6636
9;07/07/2011;85;0.0010320321099;0,4103;0,5897
8;07/07/2011;80;0.0011909884828;0,4711;0,5289
7;07/07/2011;70;0.0014794123153;0,5813;0,4187
6;07/07/2011;60;0.0017548212973;0,6865;0,3135
5;07/07/2011;50;0.0020255449471;0,79;0,21
4;07/07/2011;40;0.0022940771904;0,8926;0,1074
3;07/07/2011;30;0.0025469934226;0,9893;0,0107
2;07/07/2011;20;0.0025480447737;0,9897;0,0103
1;07/07/2011;10;0.0025488624912;0,9897;0,0103
0;07/07/2011;0;0.0025554042315;0,9925;0,0075
12;08/07/2011;100;5.55555556e-05;0;1
11;08/07/2011;95;4.2382031e-06;0,1994;0,8006
10;08/07/2011;90;3.6461284e-05;0,3394;0,6606
9;08/07/2011;85;5.33958647e-05;0,413;0,587
8;08/07/2011;80;6.73194743e-05;0,4735;0,5265
7;08/07/2011;70;9.26175439e-05;0,5834;0,4166
6;08/07/2011;60;0.0001167903177;0,6884;0,3116
5;08/07/2011;50;0.0001405526275;0,7916;0,2084
4;08/07/2011;40;0.0001641171857;0,894;0,106
3;08/07/2011;30;0.0001860449947;0,9893;0,0107
2;08/07/2011;20;0.0001861374768;0,9897;0,0103
1;08/07/2011;10;0.0001862094074;0,9897;0,0103
0;08/07/2011;0;0.0001867848521;0,9925;0,0075
12;09/07/2011;100;5.55555556e-05;0;1
11;09/07/2011;95;-0.0007701895256;0,1995;0,8005
10;09/07/2011;90;-0.0012818869542;0,3396;0,6604
9;09/07/2011;85;-0.0015506215871;0,4131;0,5869
8;09/07/2011;80;-0.0017715548987;0,4736;0,5264
7;09/07/2011;70;-0.0021729650983;0,5835;0,4165
6;09/07/2011;60;-0.0025565118292;0,6885;0,3115
5;09/07/2011;50;-0.002933533833;0,7918;0,2082
4;09/07/2011;40;-0.0033074040495;0,8941;0,1059
3;09/07/2011;30;-0.003654990917;0,9893;0,0107
2;09/07/2011;20;-0.0036564584223;0,9897;0,0103
1;09/07/2011;10;-0.0036575998153;0,9897;0,0103
0;09/07/2011;0;-0.0036667309596;0,9925;0,0075
12;10/07/2011;100;5.55555556e-05;0;1
11;10/07/2011;95;-0.0002946197001;0,1942;0,8058
10;10/07/2011;90;-0.0004777908378;0,3349;0,6651
9;10/07/2011;85;-0.0005745041324;0,4091;0,5909
8;10/07/2011;80;-0.0006538341844;0,47;0,53
7;10/07/2011;70;-0.0007976370752;0,5804;0,4196
6;10/07/2011;60;-0.0009348780223;0,6858;0,3142
5;10/07/2011;50;-0.0010697644473;0,7894;0,2106
4;10/07/2011;40;-0.001203559312;0,8921;0,1079
3;10/07/2011;30;-0.0013301219302;0,9893;0,0107
2;10/07/2011;20;-0.0013306452198;0,9897;0,0103
1;10/07/2011;10;-0.0013310522228;0,9897;0,0103
0;10/07/2011;0;-0.001334308247;0,9925;0,0075
12;11/07/2011;100;0.0001666666667;0;1
11;11/07/2011;95;0.0006891586329;0,1922;0,8078
10;11/07/2011;90;0.0012859426596;0,3331;0,6669
9;11/07/2011;85;0.0016015863992;0,4076;0,5924
8;11/07/2011;80;0.0018602664762;0,4687;0,5313
7;11/07/2011;70;0.0023287681299;0,5793;0,4207
6;11/07/2011;60;0.0027756852423;0,6848;0,3152
5;11/07/2011;50;0.003214904023;0,7885;0,2115
4;11/07/2011;40;0.0036506061714;0,8914;0,1086
3;11/07/2011;30;0.0040653159998;0,9893;0,0107
2;11/07/2011;20;0.004067017843;0,9897;0,0103
1;11/07/2011;10;0.0040683414988;0,9897;0,0103
0;11/07/2011;0;0.004078930745;0,9925;0,0075
12;14/07/2011;100;5.55555556e-05;0;1
11;14/07/2011;95;0.0001911546415;0,1969;0,8031
10;14/07/2011;90;0.000357775508;0,3378;0,6622
9;14/07/2011;85;0.0004452224994;0,4118;0,5882
8;14/07/2011;80;0.0005169930439;0,4725;0,5275
7;14/07/2011;70;0.0006472214144;0,5826;0,4174
6;14/07/2011;60;0.0007715645709;0,6878;0,3122
5;14/07/2011;50;0.0008937639174;0,7911;0,2089
4;14/07/2011;40;0.0010149356953;0,8936;0,1064
3;14/07/2011;30;0.0011280870138;0,9893;0,0107
2;14/07/2011;20;0.0011285620943;0,9897;0,0103
1;14/07/2011;10;0.0011289316013;0,9897;0,0103
0;14/07/2011;0;0.0011318876575;0,9925;0,0075
12;15/07/2011;100;5.55555556e-05;0;1
11;15/07/2011;95;0.0001142734102;0,1982;0,8018
10;15/07/2011;90;0.0002251489085;0,3391;0,6609
9;15/07/2011;85;0.0002832110497;0,4129;0,5871
8;15/07/2011;80;0.0003308845578;0,4735;0,5265
7;15/07/2011;70;0.0004174343049;0,5835;0,4165
6;15/07/2011;60;0.0005000941117;0,6886;0,3114
5;15/07/2011;50;0.0005813283777;0,7918;0,2082
4;15/07/2011;40;0.0006618703928;0,8942;0,1058
3;15/07/2011;30;0.0007366764798;0,9893;0,0107
2;15/07/2011;20;0.0007369925939;0,9897;0,0103
1;15/07/2011;10;0.0007372384604;0,9897;0,0103
0;15/07/2011;0;0.0007392053926;0,9925;0,0075
12;16/07/2011;100;5.55555556e-05;0;1
11;16/07/2011;95;0.0006538955229;0,199;0,801
10;16/07/2011;90;0.0011466818649;0,34;0,66
9;16/07/2011;85;0.0014043332183;0,4137;0,5863
8;16/07/2011;80;0.001615930415;0,4742;0,5258
7;16/07/2011;70;0.0020001958878;0,5841;0,4159
6;16/07/2011;60;0.0023672438894;0,6891;0,3109
5;16/07/2011;50;0.0027279564019;0,7923;0,2077
4;16/07/2011;40;0.0030855658287;0,8946;0,1054
3;16/07/2011;30;0.0034165303661;0,9893;0,0107
2;16/07/2011;20;0.0034179348685;0,9897;0,0103
1;16/07/2011;10;0.0034190272593;0,9897;0,0103
0;16/07/2011;0;0.0034277663854;0,9925;0,0075
12;17/07/2011;100;5.55555556e-05;0;1
11;17/07/2011;95;-0.0001589687203;0,2034;0,7966
10;17/07/2011;90;-0.0002401129221;0,3441;0,6559
9;17/07/2011;85;-0.0002822889961;0,4173;0,5827
8;17/07/2011;80;-0.0003169870391;0,4775;0,5225
7;17/07/2011;70;-0.0003801203171;0,5869;0,4131
6;17/07/2011;60;-0.0004404831556;0,6916;0,3084
5;17/07/2011;50;-0.0004998083227;0,7945;0,2055
4;17/07/2011;40;-0.0005586060103;0,8965;0,1035
3;17/07/2011;30;-0.0006121277897;0,9893;0,0107
2;17/07/2011;20;-0.0006123594751;0,9897;0,0103
1;17/07/2011;10;-0.000612539675;0,9897;0,0103
0;17/07/2011;0;-0.0006139812735;0,9925;0,0075
12;18/07/2011;100;0.0001666666667;0;1
11;18/07/2011;95;-0.0008937639133;0,2023;0,7977
10;18/07/2011;90;-0.0014291694148;0,3433;0,6567
9;18/07/2011;85;-0.0017076205918;0,4166;0,5834
8;18/07/2011;80;-0.0019365701892;0,4768;0,5232
7;18/07/2011;70;-0.002352932285;0,5864;0,4136
6;18/07/2011;60;-0.0027509151704;0,6912;0,3088
5;18/07/2011;50;-0.0031420333052;0,7941;0,2059
4;18/07/2011;40;-0.0035296831083;0,8961;0,1039
3;18/07/2011;30;-0.0038836043253;0,9893;0,0107
2;18/07/2011;20;-0.0038851308343;0,9897;0,0103
1;18/07/2011;10;-0.0038863181191;0,9897;0,0103
0;18/07/2011;0;-0.0038958163972;0,9925;0,0075
12;21/07/2011;100;5.55555556e-05;0;1
11;21/07/2011;95;0.0006506798207;0,1963;0,8037
10;21/07/2011;90;0.0011507935163;0,338;0,662
9;21/07/2011;85;0.0014122089073;0,4121;0,5879
8;21/07/2011;80;0.0016265295379;0,4729;0,5271
7;21/07/2011;70;0.0020152094422;0,5831;0,4169
6;21/07/2011;60;0.0023861942342;0,6882;0,3118
5;21/07/2011;50;0.0027506906863;0,7916;0,2084
4;21/07/2011;40;0.0031120389345;0,894;0,106
3;21/07/2011;30;0.0034482008244;0,9893;0,0107
2;21/07/2011;20;0.0034496181894;0,9897;0,0103
1;21/07/2011;10;0.0034507205844;0,9897;0,0103
0;21/07/2011;0;0.0034595397441;0,9925;0,0075
12;22/07/2011;100;5.55555556e-05;0;1
11;22/07/2011;95;-0.0003606701435;0,2007;0,7993
10;22/07/2011;90;-0.0005856795969;0,3422;0,6578
9;22/07/2011;85;-0.0007025832802;0,4158;0,5842
8;22/07/2011;80;-0.000798587536;0,4762;0,5238
7;22/07/2011;70;-0.0009730237005;0,5859;0,4141
6;22/07/2011;60;-0.0011396772241;0,6908;0,3092
5;22/07/2011;50;-0.0013034265647;0,7938;0,2062
4;22/07/2011;40;-0.0014657132597;0,8959;0,1041
3;22/07/2011;30;-0.0016141991459;0,9893;0,0107
2;22/07/2011;20;-0.0016148378098;0,9897;0,0103
1;22/07/2011;10;-0.0016153345484;0,9897;0,0103
0;22/07/2011;0;-0.0016193084572;0,9925;0,0075
12;23/07/2011;100;5.55555556e-05;0;1
11;23/07/2011;95;0.0002124359804;0,1982;0,8018
10;23/07/2011;90;0.0003942825466;0,3401;0,6599
9;23/07/2011;85;0.0004889734021;0,414;0,586
8;23/07/2011;80;0.0005666477067;0,4746;0,5254
7;23/07/2011;70;0.0007076224995;0,5845;0,4155
6;23/07/2011;60;0.0008422296405;0,6896;0,3104
5;23/07/2011;50;0.000974478974;0,7927;0,2073
4;23/07/2011;40;0.0011055604855;0,895;0,105
3;23/07/2011;30;0.0012264375315;0,9893;0,0107
2;23/07/2011;20;0.0012269525557;0,9897;0,0103
1;23/07/2011;10;0.0012273531302;0,9897;0,0103
0;23/07/2011;0;0.0012305577256;0,9925;0,0075
12;24/07/2011;100;5.55555556e-05;0;1
11;24/07/2011;95;-0.0013945696877;0,1997;0,8003
10;24/07/2011;90;-0.0023557447279;0,3415;0,6585
9;24/07/2011;85;-0.0028550439254;0,4152;0,5848
8;24/07/2011;80;-0.0032648168813;0,4757;0,5243
7;24/07/2011;70;-0.0040089796374;0,5855;0,4145
6;24/07/2011;60;-0.0047197398346;0,6904;0,3096
5;24/07/2011;50;-0.0054180510946;0,7935;0,2065
4;24/07/2011;40;-0.0061101131222;0,8957;0,1043
3;24/07/2011;30;-0.0067445081856;0,9893;0,0107
2;24/07/2011;20;-0.0067472304587;0,9897;0,0103
1;24/07/2011;10;-0.0067493477823;0,9897;0,0103
0;24/07/2011;0;-0.006766286371;0,9925;0,0075
12;25/07/2011;100;0.0001666666667;0;1
11;25/07/2011;95;-0.0002886831991;0,1902;0,8098
10;25/07/2011;90;-0.0004115179748;0,3329;0,6671
9;25/07/2011;85;-0.0004760085432;0,4078;0,5922
8;25/07/2011;80;-0.0005287241193;0,4691;0,5309
7;25/07/2011;70;-0.0006240603969;0,5799;0,4201
6;25/07/2011;60;-0.0007149225956;0,6854;0,3146
5;25/07/2011;50;-0.0008041709933;0,7891;0,2109
4;25/07/2011;40;-0.0008926659672;0,8919;0,1081
3;25/07/2011;30;-0.0009764496814;0,9893;0,0107
2;25/07/2011;20;-0.0009767954868;0,9897;0,0103
1;25/07/2011;10;-0.0009770644465;0,9897;0,0103
0;25/07/2011;0;-0.0009792161244;0,9925;0,0075
12;28/07/2011;100;5.55555556e-05;0;1
11;28/07/2011;95;0.0006287080818;0,1882;0,8118
10;28/07/2011;90;0.0011386685071;0,3314;0,6686
9;28/07/2011;85;0.0014065334632;0,4066;0,5934
8;28/07/2011;80;0.001625259398;0,468;0,532
7;28/07/2011;70;0.0020204625281;0,579;0,421
6;28/07/2011;60;0.0023969281795;0,6847;0,3153
5;28/07/2011;50;0.0027666578173;0,7885;0,2115
4;28/07/2011;40;0.0031332706228;0,8914;0,1086
3;28/07/2011;30;0.003481932196;0,9893;0,0107
2;28/07/2011;20;0.0034833632605;0,9897;0,0103
1;28/07/2011;10;0.0034844763107;0,9897;0,0103
0;28/07/2011;0;0.0034933807122;0,9925;0,0075
12;29/07/2011;100;5.55555556e-05;0;1
11;29/07/2011;95;0.0006599350396;0,1925;0,8075
10;29/07/2011;90;0.00118139216;0,3356;0,6644
9;29/07/2011;85;0.0014535697565;0,4102;0,5898
8;29/07/2011;80;0.0016761355299;0,4713;0,5287
7;29/07/2011;70;0.0020789776611;0,5818;0,4182
6;29/07/2011;60;0.0024630605543;0,6872;0,3128
5;29/07/2011;50;0.0028402851449;0,7907;0,2093
4;29/07/2011;40;0.003214212051;0,8933;0,1067
3;29/07/2011;30;0.0035640728512;0,9893;0,0107
2;29/07/2011;20;0.0035655372761;0,9897;0,0103
1;29/07/2011;10;0.0035666762733;0,9897;0,0103
0;29/07/2011;0;0.0035757882504;0,9925;0,0075
12;30/07/2011;100;5.55555556e-05;0;1
11;30/07/2011;95;0.00033155795;0,197;0,803
10;30/07/2011;90;0.0006023168664;0,3399;0,6601
9;30/07/2011;85;0.0007427340772;0,414;0,586
8;30/07/2011;80;0.0008577417759;0,4747;0,5253
7;30/07/2011;70;0.0010662966263;0,5848;0,4152
6;30/07/2011;60;0.0012653299663;0,6898;0,3102
5;30/07/2011;50;0.0014608204063;0,793;0,207
4;30/07/2011;40;0.0016545414083;0,8952;0,1048
3;30/07/2011;30;0.0018327289187;0,9893;0,0107
2;30/07/2011;20;0.0018334901805;0,9897;0,0103
1;30/07/2011;10;0.0018340822729;0,9897;0,0103
0;30/07/2011;0;0.0018388190127;0,9925;0,0075
12;31/07/2011;100;5.55555556e-05;0;1
11;31/07/2011;95;-0.0001306587783;0,1992;0,8008
10;31/07/2011;90;-0.0001944651436;0,3421;0,6579
9;31/07/2011;85;-0.0002274406468;0,4159;0,5841
8;31/07/2011;80;-0.0002544708647;0,4764;0,5236
7;31/07/2011;70;-0.0003035341873;0,5863;0,4137
6;31/07/2011;60;-0.0003503799462;0,6912;0,3088
5;31/07/2011;50;-0.0003963927464;0,7942;0,2058
4;31/07/2011;40;-0.0004419814448;0,8962;0,1038
3;31/07/2011;30;-0.0004835416505;0,9893;0,0107
2;31/07/2011;20;-0.0004837211123;0,9897;0,0103
1;31/07/2011;10;-0.0004838606938;0,9897;0,0103
0;31/07/2011;0;-0.0004849773454;0,9925;0,0075
12;01/08/2011;100;0.0001111111111;0;1
11;01/08/2011;95;-3.95091357e-05;0,1984;0,8016
10;01/08/2011;90;-7.9077301e-06;0,3414;0,6586
9;01/08/2011;85;8.4311374e-06;0,4153;0,5847
8;01/08/2011;80;2.18178996e-05;0,4759;0,5241
7;01/08/2011;70;4.61063665e-05;0,5858;0,4142
6;01/08/2011;60;6.9291778e-05;0,6908;0,3092
5;01/08/2011;50;9.20637161e-05;0,7939;0,2061
4;01/08/2011;40;0.0001146260913;0,896;0,104
3;01/08/2011;30;0.0001352431129;0,9893;0,0107
2;01/08/2011;20;0.000135331885;0,9897;0,0103
1;01/08/2011;10;0.0001354009299;0,9897;0,0103
0;01/08/2011;0;0.0001359532891;0,9925;0,0075
12;04/08/2011;100;5.55555556e-05;0;1
11;04/08/2011;95;0.0017890118562;0,1981;0,8019
10;04/08/2011;90;0.0031131120898;0,3414;0,6586
9;04/08/2011;85;0.0037970342193;0,4154;0,5846
8;04/08/2011;80;0.0043572080027;0,476;0,524
7;04/08/2011;70;0.0053733868043;0,5859;0,4141
6;04/08/2011;60;0.0063433061719;0,6909;0,3091
5;04/08/2011;50;0.0072958618553;0,7939;0,2061
4;04/08/2011;40;0.0082395979343;0,896;0,104
